,ruck_num,which_side,shoot_position,time_log,group_num,num_of_groups,lamp_num,num_of_lamps,nor_x,nor_y,nor_r,nor_degree,nor_color,nor_LF,cur_x,cur_y,cur_r,cur_degree,cur_color,cur_LF,result
24,output,L,1,20201119111615,0,2,2,10,467.0,430.0,174.0459709387149,-1.3169124057932626,green,L,445.0,430.0,82.0,0.0,green,F,Error
25,output,L,1,20201119111615,0,2,3,10,641.0,426.0,91.00549433962765,-0.6295986084102668,green,L,621.0,428.0,176.0113632695344,-0.6510603802294862,green,L,N
26,output,L,1,20201119111615,0,2,4,10,732.0,425.0,96.00520819205593,0.5968094512291772,green,L,713.0,428.0,92.0,0.0,green,L,N
27,output,L,1,20201119111615,0,2,5,10,828.0,426.0,205.00243900988102,0.27948939054474353,green,L,810.0,430.0,97.02061636580135,1.181188913326638,green,L,N
28,output,L,1,20201119111615,0,2,6,10,1033.0,427.0,98.04590761474951,1.7534048600715395,green,L,1013.0,433.0,203.0221662774782,0.8466740238615051,green,L,N
29,output,L,1,20201119111615,0,2,7,10,1131.0,430.0,95.0210502993942,1.2060487792199577,green,L,1109.0,437.0,96.08329719571451,2.3859440303888126,green,L,N
30,output,L,1,20201119111615,0,2,8,10,1226.0,432.0,212.0,0.0,green,F,1201.0,440.0,92.04890004774636,1.8676788394341723,green,F,N
31,output,L,1,20201119111615,0,2,9,10,1438.0,432.0,0.0,0.0,green,L,1399.0,444.0,198.04039991880444,1.1573330681295173,green,F,Error
32,output,L,1,20201119111615,1,2,0,11,342.0,858.0,67.26812023536857,11.14288985833932,green,F,311.0,867.0,67.26812023536857,11.14288985833932,green,L,Error
33,output,L,1,20201119111615,1,2,1,11,408.0,871.0,76.1051903617618,3.0127875041833403,green,F,380.0,879.0,70.03570517957252,9.865806943084367,green,L,Error
34,output,L,1,20201119111615,1,2,2,11,484.0,875.0,165.3390456002453,7.296946153975158,green,F,459.0,883.0,79.1012010022604,2.89857679928171,green,L,Error
35,output,L,1,20201119111615,1,2,3,11,648.0,896.0,86.14522621712709,3.327404241726569,green,F,627.0,903.0,169.1862878604528,6.788974574438791,green,L,Error
36,output,L,1,20201119111615,1,2,4,11,734.0,901.0,89.45389874119519,5.774325902663275,green,F,714.0,907.0,87.09190547921202,2.632434868986484,green,L,Error
37,output,L,1,20201119111615,1,2,5,11,823.0,910.0,188.21530224718708,2.7407905941825703,green,F,804.0,916.0,90.44888059008801,5.710593137499642,green,L,Error
38,output,L,1,20201119111615,1,2,6,11,1011.0,919.0,93.00537618869137,0.6160599083992302,green,F,991.0,922.0,187.09623192357455,1.8377367903878519,green,L,Error
39,output,L,1,20201119111615,1,2,7,11,1104.0,920.0,92.00543462209177,0.6227556872063182,green,F,1082.0,922.0,91.0,0.0,green,L,Error
40,output,L,1,20201119111615,1,2,8,11,1196.0,921.0,207.4728897952694,3.869184576365422,green,F,1172.0,923.0,90.00555538409837,0.6365935759634865,green,L,Error
41,output,L,1,20201119111615,1,2,9,11,1403.0,935.0,113.53413583587978,5.559947263309534,green,F,1367.0,932.0,195.20758181996928,2.642545294064724,green,L,Error
42,output,L,1,20201119111615,1,2,10,11,1516.0,946.0,0.0,0.0,green,F,1470.0,939.0,103.23759005323593,3.8879095608330716,green,L,Error
43,output,L,2,20201119111717,0,3,0,11,320.0,148.0,74.24284477308234,-4.635463426902644,green,F,256.0,119.0,74.24284477308234,-4.635463426902644,green,F,N
44,output,L,2,20201119111717,0,3,1,11,394.0,142.0,84.05355435673141,-2.045408488887228,green,F,340.0,120.0,84.00595217006948,0.682060393172652,green,F,N
45,output,L,2,20201119111717,0,3,2,11,478.0,139.0,179.62739212046696,-4.790130722363228,green,F,432.0,123.0,92.04890004774636,1.8676788394341723,green,F,N
46,output,L,2,20201119111717,0,3,3,11,657.0,124.0,93.08598175880188,-2.4628166759168466,green,F,621.0,118.0,189.06612599828665,-1.5154079000221272,green,L,Error
47,output,L,2,20201119111717,0,3,4,11,750.0,120.0,100.49875621120891,-5.710593137499642,green,F,716.0,120.0,95.02105029939419,1.2060487792199577,green,F,N
48,output,L,2,20201119111717,0,3,5,11,850.0,110.0,220.0,0.0,other,F,816.0,110.0,10000.0,10000.0,green,F,Error
49,output,L,2,20201119111717,0,3,6,11,1070.0,110.0,84.29116205154605,-4.763641690726177,green,F,1036.0,110.0,10000.0,10000.0,green,F,N
50,output,L,2,20201119111717,0,3,7,11,1154.0,103.0,107.16809226630843,-3.2094863177919866,green,F,1120.0,103.0,10000.0,10000.0,green,F,N
51,output,L,2,20201119111717,0,3,8,11,1261.0,97.0,15.811388300841895,55.304846468766044,green,F,1227.0,97.0,10000.0,10000.0,green,F,N
52,output,L,2,20201119111717,0,3,9,11,1270.0,110.0,258.68320393871727,-10.918989325354486,green,F,1236.0,110.0,10000.0,10000.0,green,F,N
53,output,L,2,20201119111717,0,3,10,11,1524.0,61.0,0.0,0.0,green,F,1490.0,61.0,10000.0,10000.0,OFF,-,Error
54,output,L,2,20201119111717,1,3,0,10,329.0,599.0,73.17103251970688,3.918248864067377,green,L,269.0,599.0,73.17103251970688,3.918248864067377,green,L,N
55,output,L,2,20201119111717,1,3,1,10,402.0,604.0,71.11258679024411,3.2245226065199075,green,F,350.0,604.0,81.15417426109393,3.5322945838908875,green,L,Error
56,output,L,2,20201119111717,1,3,2,10,473.0,608.0,176.04544867732312,1.3019526725788753,green,F,426.0,609.0,76.16429609731846,3.764034864905718,green,F,N
57,output,L,2,20201119111717,1,3,3,10,649.0,612.0,91.04943712072028,1.8881880067409305,green,F,608.0,613.0,182.04395073717774,1.2590452071752678,green,F,N
58,output,L,2,20201119111717,1,3,4,10,740.0,615.0,93.04837451562494,1.847610265994596,green,F,701.0,617.0,93.08598175880189,2.462816675916847,green,L,Error
59,output,L,2,20201119111717,1,3,5,10,833.0,618.0,200.06249023742558,1.4320961841646465,green,F,794.0,621.0,93.08598175880189,2.462816675916847,green,L,Error
60,output,L,2,20201119111717,1,3,6,10,1033.0,623.0,97.02061636580136,1.181188913326638,green,F,992.0,626.0,198.0631212517868,1.4465556865739135,green,L,Error
61,output,L,2,20201119111717,1,3,7,10,1130.0,625.0,97.0051545022222,0.5906572146466711,green,F,1085.0,628.0,93.02150289046077,1.231977402639728,green,L,Error
62,output,L,2,20201119111717,1,3,8,10,1227.0,626.0,204.02205763103169,0.8425242607404145,green,F,1177.0,629.0,92.00543462209176,0.6227556872063182,green,F,N
63,output,L,2,20201119111717,1,3,9,10,1431.0,629.0,0.0,0.0,green,F,1356.0,632.0,179.02513789968157,0.9601745666663432,green,F,N
64,output,L,2,20201119111717,2,3,0,11,356.0,1006.0,74.16872656315464,3.865461169851747,green,L,292.0,1030.0,74.16872656315464,3.865461169851747,green,F,Error
65,output,L,2,20201119111717,2,3,1,11,430.0,1011.0,71.19691004531025,10.520784313874362,green,L,376.0,1030.0,84.0,0.0,green,F,Error
66,output,L,2,20201119111717,2,3,2,11,500.0,1024.0,158.91192529196798,6.141110616876805,green,L,451.0,1040.0,75.66372975210778,7.594643368591445,green,F,Error
67,output,L,2,20201119111717,2,3,3,11,658.0,1041.0,92.43916918709296,5.5872439642043465,green,L,618.0,1051.0,167.36188335460378,3.7685297091353833,green,L,N
68,output,L,2,20201119111717,2,3,4,11,750.0,1050.0,82.46211251235322,-14.03624346792648,green,L,710.0,1060.0,10000.0,10000.0,green,L,N
69,output,L,2,20201119111717,2,3,5,11,830.0,1030.0,178.53851125177448,12.946509515636931,green,L,790.0,1040.0,10000.0,10000.0,green,F,Error
70,output,L,2,20201119111717,2,3,6,11,1004.0,1070.0,91.35097153287424,5.024075258539548,green,L,963.0,1066.0,174.94284781036347,8.546960007344211,green,L,N
71,output,L,2,20201119111717,2,3,7,11,1095.0,1078.0,89.00561780022652,0.6437457141753808,green,L,1050.0,1069.0,87.05170877128145,1.9749340108819766,green,F,Error
72,output,L,2,20201119111717,2,3,8,11,1184.0,1079.0,219.80445855350612,9.162347045721711,green,L,1133.0,1065.0,83.09632964216891,-2.7591076586202736,green,L,N
73,output,L,2,20201119111717,2,3,9,11,1401.0,1114.0,119.5198728245642,9.147080384875153,green,L,1350.0,1100.0,10000.0,10000.0,green,F,Error
74,output,L,2,20201119111717,2,3,10,11,1519.0,1133.0,0.0,0.0,green,L,1519.0,1133.0,0.0,0.0,OFF,-,Error
75,output,L,3,20201119111819,0,2,0,10,322.0,323.0,80.05623023850173,-2.147585428298503,green,L,252.0,311.0,80.05623023850173,-2.147585428298503,green,L,N
76,output,L,3,20201119111819,0,2,1,10,402.0,320.0,74.33034373659251,-5.403791360249714,green,L,343.0,313.0,91.02197536858887,1.2590452071752678,green,L,N
77,output,L,3,20201119111819,0,2,2,10,476.0,313.0,177.18069872308325,-2.5878785074053137,green,L,424.0,309.0,81.09870529176159,-2.827124578161273,green,L,N
78,output,L,3,20201119111819,0,2,3,10,653.0,305.0,94.04786015641186,-1.8279682443050047,green,L,610.0,307.0,186.01075237738274,-0.6160599083992302,green,F,Error
79,output,L,3,20201119111819,0,2,4,10,747.0,302.0,95.0,0.0,green,L,705.0,308.0,95.00526301210897,0.6030911943805325,green,L,N
80,output,L,3,20201119111819,0,2,5,10,842.0,302.0,203.00246303924493,0.2822429362708571,green,L,800.0,312.0,95.08417323613851,2.4110297466112307,green,L,N
81,output,L,3,20201119111819,0,2,6,10,1045.0,303.0,100.0,0.0,green,L,998.0,319.0,198.12369873389704,2.0247650815610374,green,L,N
82,output,L,3,20201119111819,0,2,7,10,1145.0,303.0,97.02061636580136,1.181188913326638,green,L,1093.0,324.0,95.13148795220224,3.0127875041833403,green,F,Error
83,output,L,3,20201119111819,0,2,8,10,1242.0,305.0,237.35627229968037,-3.1396601478202646,green,L,1181.0,330.0,88.20430828479978,3.90049374238189,green,L,N
84,output,L,3,20201119111819,0,2,9,10,1479.0,292.0,0.0,0.0,green,L,1418.0,317.0,10000.0,10000.0,green,L,N
85,output,L,3,20201119111819,1,2,0,10,343.0,760.0,69.46221994724903,6.613460482314756,green,F,271.0,776.0,69.46221994724903,6.613460482314756,green,L,Error
86,output,L,3,20201119111819,1,2,1,10,412.0,768.0,76.23647421018367,4.513988458001262,green,F,348.0,782.0,77.23341245859851,4.455602833326316,green,L,Error
87,output,L,3,20201119111819,1,2,2,10,488.0,774.0,169.4254998517047,4.0615226773105695,green,F,432.0,787.0,84.1486779456457,3.406443754994719,green,F,N
88,output,L,3,20201119111819,1,2,3,10,657.0,786.0,87.28115489611719,4.600095666263281,green,F,609.0,797.0,177.28226081590904,3.2336121248878653,green,F,N
89,output,L,3,20201119111819,1,2,4,10,744.0,793.0,91.04943712072028,1.8881880067409305,green,F,698.0,803.0,89.20201791439474,3.856800985589843,green,L,Error
90,output,L,3,20201119111819,1,2,5,10,835.0,796.0,193.1657319505714,2.3735958022366583,green,L,791.0,806.0,93.04837451562494,1.8476102659945959,green,L,N
91,output,L,3,20201119111819,1,2,6,10,1028.0,804.0,183.00273222004088,0.3130885750206556,green,F,981.0,810.0,190.04210059878838,1.2060487792199577,green,F,N
92,output,L,3,20201119111819,1,2,7,10,1211.0,805.0,213.3377603707323,3.2245226065199075,green,L,1154.0,807.0,173.02600960549256,-0.9934688562825819,green,F,Error
93,output,L,3,20201119111819,1,2,8,10,1424.0,817.0,106.07544484940895,2.1610794882263717,green,F,1338.0,811.0,184.04347312523745,1.2453642667683475,green,F,N
94,output,L,3,20201119111819,1,2,9,10,1530.0,821.0,0.0,0.0,green,L,1421.0,811.0,83.0,0.0,green,F,Error
95,output,L,4,20201119111921,0,1,0,10,333.0,488.0,74.0,0.0,green,L,285.0,491.0,74.0,0.0,green,L,N
96,output,L,4,20201119111921,0,1,1,10,407.0,488.0,76.00657866263946,-0.7538483330707672,green,F,364.0,493.0,79.02531240052139,1.4502162909334282,green,L,Error
97,output,L,4,20201119111921,0,1,2,10,483.0,487.0,175.00285711953393,-0.32740089084438817,green,F,445.0,493.0,81.0,0.0,green,L,Error
98,output,L,4,20201119111921,0,1,3,10,658.0,486.0,93.0,0.0,green,L,626.0,495.0,181.01104938649465,0.6330767714311314,green,L,N
99,output,L,4,20201119111921,0,1,4,10,751.0,486.0,96.00520819205593,0.5968094512291772,green,L,719.0,496.0,93.00537618869137,0.6160599083992302,green,L,N
100,output,L,4,20201119111921,0,1,5,10,847.0,487.0,200.02249873451737,0.8593722436446809,green,L,815.0,498.0,96.02083107326243,1.193489423982035,green,L,N
101,output,L,4,20201119111921,0,1,6,10,1047.0,490.0,99.02019995940222,1.1573330681295173,green,L,1012.0,504.0,197.0913493789111,1.7445098415889109,green,L,N
102,output,L,4,20201119111921,0,1,7,10,1146.0,492.0,95.00526301210895,0.6030911943805325,green,F,1108.0,507.0,96.04686356149273,1.7899106082460694,green,L,Error
103,output,L,4,20201119111921,0,1,8,10,1241.0,493.0,213.00234740490535,0.2689922936964811,green,L,1197.0,509.0,89.02246907382428,1.2873289415250384,green,L,N
104,output,L,4,20201119111921,0,1,9,10,1454.0,494.0,0.0,0.0,green,F,1385.0,513.0,188.04254837669055,1.2188752351312977,green,F,N
105,output,R,0,20201119111513,0,3,0,4,76.0,165.0,941.1721415341617,-1.0958536351947492,green,L,77.0,161.0,941.1721415341617,-1.0958536351947492,green,L,N
106,output,R,0,20201119111513,0,3,1,4,1017.0,147.0,156.1569723067145,34.30065662569584,green,L,1022.0,141.0,945.2116165176981,-1.2124280899449285,green,L,N
107,output,R,0,20201119111513,0,3,2,4,1146.0,235.0,40.11234224026316,4.289153328819018,green,L,1150.0,228.0,154.76756766196203,34.20345682817565,green,L,N
108,output,R,0,20201119111513,0,3,3,4,1186.0,238.0,0.0,0.0,green,L,1191.0,231.0,41.10960958218893,4.1849161251184155,green,L,N
109,output,R,0,20201119111513,1,3,0,4,147.0,683.0,93.0,0.0,green,F,150.0,679.0,93.0,0.0,green,F,N
110,output,R,0,20201119111513,1,3,1,4,240.0,683.0,863.6694969720767,2.256140837964043,green,F,242.0,680.0,92.00543462209176,0.6227556872063182,green,F,N
111,output,R,0,20201119111513,1,3,2,4,1103.0,717.0,37.12142238654117,-4.635463426902644,green,L,1105.0,713.0,863.6307081154537,2.1898493347070396,green,L,N
112,output,R,0,20201119111513,1,3,3,4,1140.0,714.0,0.0,0.0,green,L,1142.0,710.0,37.12142238654117,-4.635463426902643,green,L,N
113,output,R,0,20201119111513,2,3,0,4,178.0,1116.0,90.02221947941521,-1.2730300200567113,green,F,185.0,1109.0,90.02221947941521,-1.2730300200567113,green,F,N
114,output,R,0,20201119111513,2,3,1,4,268.0,1114.0,797.0759060465947,0.7907321964043894,green,F,274.0,1106.0,89.05054744357274,-1.9305874411669917,green,L,Error
115,output,R,0,20201119111513,2,3,2,4,1065.0,1125.0,34.713109915419565,-11.633633998940438,green,L,1066.0,1120.0,792.1237277092513,1.0126987134134342,green,L,N
116,output,R,0,20201119111513,2,3,3,4,1099.0,1118.0,0.0,0.0,green,L,1100.0,1113.0,34.713109915419565,-11.633633998940438,green,L,N
117,output,R,1,20201119111615,0,2,0,4,123.0,379.0,103.04368005850722,1.6683374482933075,green,L,123.0,377.0,103.04368005850722,1.6683374482933075,green,F,Error
118,output,R,1,20201119111615,0,2,1,4,226.0,382.0,912.263668025862,3.016088522760841,green,L,225.0,380.0,102.04410811016969,1.6846843178962914,green,F,Error
119,output,R,1,20201119111615,0,2,2,4,1137.0,430.0,36.013886210738214,-1.5911402711945872,green,L,1138.0,426.0,914.1580826093483,2.8843144600811184,green,L,N
120,output,R,1,20201119111615,0,2,3,4,1173.0,429.0,0.0,0.0,green,L,1175.0,426.0,37.0,0.0,green,L,N
121,output,R,1,20201119111615,1,2,0,4,171.0,854.0,90.02221947941521,-1.2730300200567113,green,F,171.0,852.0,90.02221947941521,-1.2730300200567113,green,L,Error
122,output,R,1,20201119111615,1,2,1,4,261.0,852.0,831.4385124589792,1.8609410660130248,green,F,263.0,850.0,92.02173656261873,-1.2453642667683475,green,L,Error
123,output,R,1,20201119111615,1,2,2,4,1092.0,879.0,35.355339059327385,-8.13010235415598,green,L,1093.0,877.0,830.4390405080917,1.8631815843436779,green,L,N
124,output,R,1,20201119111615,1,2,3,4,1127.0,874.0,0.0,0.0,green,L,1128.0,872.0,35.35533905932738,-8.13010235415598,green,L,N
125,output,R,2,20201119111717,0,3,0,2,1173.0,100.0,41.04875150354759,2.7927023657132835,green,L,1174.0,96.0,41.04875150354759,2.7927023657132835,green,L,N
126,output,R,2,20201119111717,0,3,1,2,1214.0,102.0,0.0,0.0,green,L,1215.0,98.0,41.048751503547585,2.792702365713283,green,L,N
127,output,R,2,20201119111717,1,3,0,4,150.0,568.0,97.02061636580136,1.181188913326638,green,F,149.0,568.0,97.02061636580136,1.181188913326638,green,F,N
128,output,R,2,20201119111717,1,3,1,4,247.0,570.0,879.7368924854749,2.3452741199045297,green,F,247.0,569.0,98.00510190801293,0.5846305207051778,green,F,N
129,output,R,2,20201119111717,1,3,2,4,1126.0,606.0,34.058772731852805,-3.3664606634298013,green,L,1127.0,604.0,880.6957476904269,2.277608958334078,green,L,N
130,output,R,2,20201119111717,1,3,3,4,1160.0,604.0,0.0,0.0,green,L,1161.0,602.0,34.058772731852805,-3.3664606634298013,green,L,N
131,output,R,2,20201119111717,2,3,0,4,186.0,1013.0,90.02221947941521,-1.2730300200567113,green,L,187.0,1012.0,90.02221947941521,-1.2730300200567113,green,F,Error
132,output,R,2,20201119111717,2,3,1,4,276.0,1011.0,806.1395660802167,1.0661755483548483,green,L,277.0,1010.0,90.0222194794152,-1.2730300200567113,green,L,N
133,output,R,2,20201119111717,2,3,2,4,1082.0,1026.0,36.345563690772494,-7.907162702958457,green,L,1083.0,1024.0,806.1215789197062,0.9951119815907945,green,L,N
134,output,R,2,20201119111717,2,3,3,4,1118.0,1021.0,0.0,0.0,green,L,1119.0,1020.0,36.22154055254967,-6.34019174590991,green,L,N
135,output,R,3,20201119111819,0,2,0,4,116.0,240.0,105.17128885774862,3.2704879231835653,green,L,113.0,238.0,105.17128885774862,3.2704879231835653,green,L,N
136,output,R,3,20201119111819,0,2,1,4,221.0,246.0,941.7266057619909,3.4700695550401446,green,F,220.0,244.0,107.16809226630845,3.209486317791986,green,F,N
137,output,R,3,20201119111819,0,2,2,4,1161.0,303.0,41.04875150354759,2.7927023657132835,green,L,1162.0,300.0,943.6630754670864,3.402114535313777,green,L,N
138,output,R,3,20201119111819,0,2,3,4,1202.0,305.0,0.0,0.0,green,L,1202.0,302.0,40.049968789001575,2.8624052261117474,green,L,N
139,output,R,3,20201119111819,1,2,0,5,176.0,738.0,94.00531899844816,-0.6095065766751959,green,F,176.0,736.0,94.00531899844816,-0.6095065766751959,green,F,N
140,output,R,3,20201119111819,1,2,1,5,270.0,737.0,83.05419917138447,2.070030653041098,green,F,270.0,736.0,94.0,0.0,green,F,N
141,output,R,3,20201119111819,1,2,2,5,353.0,740.0,760.6733858891081,2.4110297466112307,green,L,354.0,739.0,84.0535543567314,2.0454084888872277,green,F,Error
142,output,R,3,20201119111819,1,2,3,5,1113.0,772.0,34.36568055487916,-8.36588612403259,green,L,1114.0,770.0,760.6319740847081,2.335769861603597,green,L,N
143,output,R,3,20201119111819,1,2,4,5,1147.0,767.0,0.0,0.0,green,L,1148.0,765.0,34.36568055487916,-8.36588612403259,green,L,N
144,output,R,4,20201119111921,0,1,0,4,155.0,445.0,97.02061636580136,1.181188913326638,green,F,155.0,443.0,97.02061636580136,1.181188913326638,green,F,N
145,output,R,4,20201119111921,0,1,1,4,252.0,447.0,899.1774018512697,2.932410031290392,green,F,252.0,445.0,97.02061636580135,1.181188913326638,green,L,Error
146,output,R,4,20201119111921,0,1,2,4,1150.0,493.0,36.013886210738214,1.5911402711945872,green,L,1150.0,491.0,899.1774018512698,2.9324100312903916,green,L,N
147,output,R,4,20201119111921,0,1,3,4,1186.0,494.0,0.0,0.0,green,L,1187.0,492.0,37.013511046643494,1.5481576989779677,green,L,N
